protId	score	label	symbol
Q13217	7.11582021740293	AC	DNJC3_HUMAN
P22894	6.95514619251339	AC	MMP8_HUMAN
P52272	6.69393623291449	AC	HNRPM_HUMAN
Q01518	6.61457509670661	AC	CAP1_HUMAN
O15400	6.52132165193361	AC	STX7_HUMAN
Q04446	6.46234553793159	AC	GLGB_HUMAN
P43490	6.37435396648813	AC	NAMPT_HUMAN
P11142	4.44663173206366	AC	HSP7C_HUMAN
Q9Y5K8	2.57628946513659	AC	VATD_HUMAN
P10321	1.49355582598668	AC	1C07_HUMAN
P50990	-0.564134647333955	AC	TCPQ_HUMAN
P55327	-1.18739137807522	AC	TPD52_HUMAN
P06744	-1.97136597840066	AC	G6PI_HUMAN
Q9GZY8	-3.02979431533671	AC	MFF_HUMAN
